Note ID	type	de_article	de_word_short	en_word	de_word_full	de_sentence	en_sentence	notes	audio_de_word	audio_de_sentence	tags
B11482	verb		lösen	to solve	lösen, löst, löste, hat gelöst	Wir müssen dieses Problem lösen.	We have to solve this problem.		 [sound:googletts-b2e3f15a-83b80dd0-419a3fd6-507de775-56247248.mp3]	 [sound:googletts-7fb9b0bf-c3292da5-07d5d2d5-54928897-66255c91.mp3]	B1_goethe_verb
B11483	verb		lösen	to solve	lösen, löst, löste, hat gelöst	Sie können die Fahrkarten auch am Automaten lösen.	You can also buy tickets from a ticket machine.		 [sound:googletts-b2e3f15a-83b80dd0-419a3fd6-507de775-56247248.mp3]	 [sound:googletts-97013061-bc4b50ec-715bdc7f-d2e9386f-10aca9e8.mp3]	B1_goethe_verb
B11484	verb		anbieten	to offer	anbieten, bietet an, bot an, hat angeboten	Darf ich Ihnen etwas zu trinken anbieten?	May I offer you something to drink?		 [sound:googletts-857ba909-03fa9c75-df43a301-59a0dfdb-e35bb977.mp3]	 [sound:googletts-b43c423f-854ea0de-98ea4b61-7670c510-01870107.mp3]	B1_goethe_verb
B11485	verb		vorkommen	to occur	vorkommen, kommt vor, kam vor, ist vorgekommen	Kein Problem. Das kann vorkommen.	No problem. That can happen.		 [sound:googletts-27185ef5-754eca02-d8a2f903-596d6d93-b26ab6d2.mp3]	 [sound:googletts-fcf930f1-b4d1fddb-6df1b080-758ba65f-843f4ad6.mp3]	B1_goethe_verb
B11486	verb		(sich) wünschen	to wish	(sich) wünschen, wünscht, wünschte, hat gewünscht	Ich wünsche Ihnen alles Gute.	I wish you all the best.		 [sound:googletts-1ec2db06-0d50cbee-2255f4d2-87de52b7-a6e823e5.mp3]	 [sound:googletts-2d01ed90-cd45fd5b-a1fcafe8-a88f6002-7394c618.mp3]	B1_goethe_verb
B11487	verb		(sich) wünschen	to wish	(sich) wünschen, wünscht, wünschte, hat gewünscht	Was wünschst du dir zum Geburtstag?	What do you want for your birthday?		 [sound:googletts-1ec2db06-0d50cbee-2255f4d2-87de52b7-a6e823e5.mp3]	 [sound:googletts-9a452d4c-5d6a83e0-91393882-6590daf3-bef426f2.mp3]	B1_goethe_verb
B11488	verb		(sich) wünschen	to wish	(sich) wünschen, wünscht, wünschte, hat gewünscht	Wünsch mir Glück!	Wish me luck!		 [sound:googletts-1ec2db06-0d50cbee-2255f4d2-87de52b7-a6e823e5.mp3]	 [sound:googletts-e7600ecf-6ddb2634-cdb9b66d-d63e89ec-b4e7ba4c.mp3]	B1_goethe_verb
B11489	other		interessiert	interested (in)	interessiert (an + Dativ)	Mein Nachbar zieht nächsten Monat aus. Sind Sie noch an der Wohnung interessiert?	My neighbor is moving out next month. Are you still interested in the apartment?		 [sound:googletts-18f83dc7-0ae8c713-c4e533a2-46299511-2494be13.mp3]	 [sound:googletts-3d4d13b4-68cb7883-3fc67132-2da3219c-c908df5c.mp3]	B1_goethe_other
B11490	verb		(sich) interessieren	to interest/be interested in	(sich) interessieren, interessiert, interessierte, hat interessiert (für + Akkusativ)	Das Thema Kindererziehung interessiert mich sehr.	I am very interested in the subject of raising children.		 [sound:googletts-a2d1cdee-e45f029d-df1c26a2-b0094cf1-7129b304.mp3]	 [sound:googletts-8d5d1784-137c670c-c28aaa31-a57a675d-855cdfbe.mp3]	B1_goethe_verb
B11491	verb		(sich) interessieren	to interest/be interested in	(sich) interessieren, interessiert, interessierte, hat interessiert (für + Akkusativ)	Ich interessiere mich sehr für Fußball.	I am very interested in soccer.		 [sound:googletts-a2d1cdee-e45f029d-df1c26a2-b0094cf1-7129b304.mp3]	 [sound:googletts-3cd6f642-82d044a1-99f525ed-b1addac4-57e143d6.mp3]	B1_goethe_verb
B11492	noun	der	Unterschied	difference	der Unterschied, -e	Können Sie mir sagen, was der Unterschied ist? Welche Fahrkarte ist günstiger?	Can you tell me what the difference is? Which ticket is cheaper?		[sound:word_B11843.mp3]	 [sound:googletts-8ec77132-6126e759-851a7650-5dacb95d-43beaad8.mp3]	B1_goethe_noun
B11493	noun	das	Foto	photo	das Foto, -s	Können Sie dieses Foto vergrößern?	Can you enlarge this photo?		[sound:word_B11458.mp3]	 [sound:googletts-3a9468ba-978e99b0-d71c0281-fd5eb6b3-7cb06189.mp3]	B1_goethe_noun
B11494	verb		trinken	to drink	trinken, trinkt, trank, hat getrunken	Trinken Sie einen Tee mit uns?	Will you join us for tea?		 [sound:googletts-16be3df0-ee1e8597-25941541-4ce8c62c-8060c587.mp3]	 [sound:googletts-779d06bf-75aec148-aa53be3a-c63ee20e-3cf54162.mp3]	B1_goethe_verb
B11495	other		derselbe, dieselbe, dasselbe	the same	derselbe, dieselbe, dasselbe	Mein Freund und ich gehen in dieselbe Schule.	My boyfriend and I go to the same school.		 [sound:googletts-aaea1723-86ae3fc4-86ee149d-9d3d8b87-06250786.mp3]	 [sound:googletts-7155382a-e933272c-40a462b5-35796d9f-c6c169df.mp3]	B1_goethe_other
B11496	verb		wählen	to choose	wählen, wählt, wählte, hat gewählt	Sie können wählen: Als Vorspeise gibt es Suppe oder Salat.	You can choose: Soup or salad as a starter.		 [sound:googletts-c3d64da3-9687da55-1194fd75-2ac7ac1d-fa1ea089.mp3]	 [sound:googletts-cefd4bc5-24bb8542-eaf48652-22e3e571-bcc8c582.mp3]	B1_goethe_verb
B11497	verb		wählen	to choose	wählen, wählt, wählte, hat gewählt	Sie müssen erst eine Null wählen.	You must first select a zero.		 [sound:googletts-c3d64da3-9687da55-1194fd75-2ac7ac1d-fa1ea089.mp3]	 [sound:googletts-a93c106d-662e056c-483b418e-d09dbcc1-8370a77d.mp3]	B1_goethe_verb
B11498	verb		wählen	to choose	wählen, wählt, wählte, hat gewählt	Ich habe diese Partei nicht gewählt.	I did not vote for this party.		 [sound:googletts-c3d64da3-9687da55-1194fd75-2ac7ac1d-fa1ea089.mp3]	 [sound:googletts-5fa3ba52-4a5b54ee-d6be1946-86c1a6b0-57afb6a6.mp3]	B1_goethe_verb
B11499	other		gleichzeitig	at the same time	gleichzeitig	Ich kann nicht alles gleichzeitig machen.	I can&#x27;t do everything at the same time.		 [sound:googletts-802afd69-45bb4bca-3a8c5d10-9fc207cf-8edafffc.mp3]	 [sound:googletts-f07aa721-ee630d82-996f1a3f-44befb1c-08b86e0a.mp3]	B1_goethe_other
B11500	other		knapp	short, just (under)	knapp	Mach schnell. Die Zeit ist knapp.	Be quick. Time is short.		 [sound:googletts-50d982f0-34ea563e-0ed5f649-0adf9660-fb756b8a.mp3]	 [sound:googletts-e3a18fca-b2dcdd05-28f2c0e5-52be6058-e27733be.mp3]	B1_goethe_other
B11501	other		knapp	short, just (under)	knapp	Unser Geld wird knapp. Wir müssen sparen.	Our money is running out. We have to save.		 [sound:googletts-50d982f0-34ea563e-0ed5f649-0adf9660-fb756b8a.mp3]	 [sound:googletts-e100a135-328c39ec-b1369483-e92d7bfa-d803dea0.mp3]	B1_goethe_other
B11502	other		knapp	short, just (under)	knapp	Die Fahrt war kurz. Nur knapp eine Stunde.	The journey was short. Just under an hour.		 [sound:googletts-50d982f0-34ea563e-0ed5f649-0adf9660-fb756b8a.mp3]	 [sound:googletts-23166cf5-eb72d781-115d7e78-9455eaae-4bb97824.mp3]	B1_goethe_other
B11503	other		knapp	short, just (under)	knapp	Die Wohnung hat nur knapp 30 m².	The apartment is just under 30 m².		 [sound:googletts-50d982f0-34ea563e-0ed5f649-0adf9660-fb756b8a.mp3]	 [sound:googletts-d89c75df-aa92dc00-1a4a475c-fdbff85e-990df940.mp3]	B1_goethe_other
B11504	other		knapp	short, just (under)	knapp	Der Tisch hat nur knapp 50 Euro gekostet.	The table only cost just under 50 euros.		 [sound:googletts-50d982f0-34ea563e-0ed5f649-0adf9660-fb756b8a.mp3]	 [sound:googletts-7abbfdc3-238dbe14-baab8bcf-6bd9fc22-c06a06a9.mp3]	B1_goethe_other
B11505	noun	der	Mitarbeiter, Mitarbeiterin	employee	der Mitarbeiter, - <br>die Mitarbeiterin, -nen	Unsere Firma hat sieben Mitarbeiter.	Our company has seven employees.		[sound:word_B12638.mp3]	 [sound:googletts-c348769d-58fbc626-44efdd86-6eb8dab4-4bb31def.mp3]	B1_goethe_noun
B11506	verb		übernehmen	to take over	übernehmen, übernimmt, übernahm, hat übernommen.	Ich habe das Geschäft von meinem Vater übernommen.	I took over the business from my father.		 [sound:googletts-b40ec201-dc05613e-b6174197-3fa1d6eb-4d5e1b5a.mp3]	 [sound:googletts-5d2ef338-237a6c2d-4f5a74ba-28c04c0e-a1417490.mp3]	B1_goethe_verb
B11507	noun	das	Glück	happiness, luck	das Glück, -e	Du hast dich nicht verletzt. Da hast du Glück gehabt.	You didn&#x27;t hurt yourself. You were lucky.		[sound:word_B10724.mp3]	 [sound:googletts-b3d287b8-121cabbd-85db70c4-89a4107c-b407ea76.mp3]	B1_goethe_noun
B11508	noun	das	Glück	happiness, luck	das Glück, -e	Viel Glück bei der Prüfung!	Good luck with the exam!		[sound:word_B10725.mp3]	 [sound:googletts-3102c03f-d3f28f7f-374978a0-f586c457-373014d4.mp3]	B1_goethe_noun
B11509	noun	das	Glück	happiness, luck	das Glück, -e	Es hat geregnet. Zum Glück hatte ich einen Regenschirm dabei.	It was raining. Luckily I had an umbrella with me.		[sound:word_B10726.mp3]	 [sound:googletts-2f16c8e1-2e8b738d-79e06936-4f15a661-9a09c5f4.mp3]	B1_goethe_noun
B11510	other		normal	normal	normal	Fehler zu machen ist doch ganz normal.	Making mistakes is quite normal.		 [sound:googletts-b5411a95-c4a20ed5-6886e5e1-3550a2bf-70241385.mp3]	 [sound:googletts-7b963002-cdde02d4-c97b3c67-53a9fa46-0854382f.mp3]	B1_goethe_other
B11511	other		leider	unfortunately	leider	Da kann ich Ihnen leider nicht helfen.	Unfortunately, I can&#x27;t help you there.		 [sound:googletts-765ac5a1-05b16f1c-e99c2d20-6dc96cb2-aeaca35e.mp3]	 [sound:googletts-3e165dde-be784e1a-8fc66ae3-cf1d65f6-aa18c8fd.mp3]	B1_goethe_other
B11512	other		leider	unfortunately	leider	Hast du schon eine Antwort auf deinen Brief? – Leider nicht.	Have you received a reply to your letter yet? - Unfortunately not.		 [sound:googletts-765ac5a1-05b16f1c-e99c2d20-6dc96cb2-aeaca35e.mp3]	 [sound:googletts-cc4b13bc-cef1e823-eae2bf0a-504978d1-5d75e98a.mp3]	B1_goethe_other
B11513	other		leider	unfortunately	leider	Leider kann ich nicht kommen. Ich muss zum Arzt.	Unfortunately, I can&#x27;t come. I have to see a doctor.		 [sound:googletts-765ac5a1-05b16f1c-e99c2d20-6dc96cb2-aeaca35e.mp3]	 [sound:googletts-c9a98ba6-b9b01104-0c78e56c-74e49200-5b2aca36.mp3]	B1_goethe_other
B11514	noun	die	Leistung	performance, achievement	die Leistung, -en	Meine Leistungen in der Schule sind ganz gut.	My performance at school is quite good.		[sound:word_B13135.mp3]	 [sound:googletts-154b27d2-33b04bbe-dea28e40-c826a0aa-4a099073.mp3]	B1_goethe_noun
B11515	noun	die	Beziehung	relationship	die Beziehung, -en	Wir haben gute Beziehungen zu unseren Nachbarn.	We have good relations with our neighbors.		[sound:word_B11515.mp3]	 [sound:googletts-32d87af1-78e65f76-1f9ffe18-da191ea4-b8cfa625.mp3]	B1_goethe_noun
B11516	verb		zunehmen	to increase, gain weight	zunehmen, nimmt zu, nahm zu, hat zugenommen	Ich habe im Urlaub 1 Kilo zugenommen.	I gained 1 kilo during my vacation.		 [sound:googletts-c9a909ca-0cfbd596-b5514713-0077afbd-8e97ffe3.mp3]	 [sound:googletts-1ae48e93-b686a1b4-6bfd233a-c880bf47-15352a61.mp3]	B1_goethe_verb
B11517	verb		stattfinden	to take place	stattfinden, findet statt, fand statt, hat stattgefunden	Das Spiel findet auch bei Regen statt.	The game also takes place in the rain.		 [sound:googletts-a569b481-31b3fb5c-c484a391-0e509ac0-21852f8a.mp3]	 [sound:googletts-bf686900-614db43c-787ef497-ccb6adf6-8b6a3203.mp3]	B1_goethe_verb
B11518	verb		ankommen	to arrive	ankommen, kommt an, kam an, ist angekommen	Wann kommt der Zug in Hamburg an?	When does the train arrive in Hamburg?		 [sound:googletts-0cf7ae99-bb0d1ecd-b26c7d58-f44abd64-4bae30dc.mp3]	 [sound:googletts-8420e8f9-087bf1cd-25a6e117-33758b34-159f5f90.mp3]	B1_goethe_verb
B11519	verb		ankommen	to arrive	ankommen, kommt an, kam an, ist angekommen	Bei dem Spiel kommt es darauf an, schneller zu laufen als die anderen.	The aim of the game is to run faster than the others.		 [sound:googletts-0cf7ae99-bb0d1ecd-b26c7d58-f44abd64-4bae30dc.mp3]	 [sound:googletts-6f2b0547-951b517f-9c25720b-8c844375-4d101019.mp3]	B1_goethe_verb
B11520	verb		auftreten	to occur, appear, perform	auftreten, tritt auf, trat auf, ist aufgetreten	Nächste Woche tritt in der Stadthalle eine berühmte Musikgruppe auf.	Next week, a famous music group will be performing in the Stadthalle.		 [sound:googletts-4b45da8d-0997b0ab-c1d723b0-e8f4e8ba-fa222815.mp3]	 [sound:googletts-a15a7a14-08315732-2e09a8c1-50b84e66-ca68dc93.mp3]	B1_goethe_verb
B11521	verb		auftreten	to occur, appear, perform	auftreten, tritt auf, trat auf, ist aufgetreten	Schlafstörungen treten meistens bei jungen Kindern auf.	Sleep disturbances occur mainly in young children.		 [sound:googletts-4b45da8d-0997b0ab-c1d723b0-e8f4e8ba-fa222815.mp3]	 [sound:googletts-54c2f7dd-18516e29-a9c0b0c1-51b1bb39-335c8379.mp3]	B1_goethe_verb
B11522	other		technisch	technical	technisch	Es gab ein technisches Problem.	There was a technical problem.		 [sound:googletts-2020173e-9e5461cd-674fc8dc-a8008ad3-72759e31.mp3]	 [sound:googletts-1dd3fe50-3775d5a2-26109964-d2eb254a-d8305049.mp3]	B1_goethe_other
B11523	other		technisch	technical	technisch	Sind Sie technisch interessiert?	Are you interested in technology?		 [sound:googletts-2020173e-9e5461cd-674fc8dc-a8008ad3-72759e31.mp3]	 [sound:googletts-c6516e1b-607acfe1-3d12e1fd-453d0378-66e55675.mp3]	B1_goethe_other
B11524	other		wann	when	wann	Wann kommst du?	When are you coming?		 [sound:googletts-67209ebf-c81228a7-1e8822ec-88771dba-06ea28bf.mp3]	 [sound:googletts-306a0a38-04f427d1-b38af90e-4f312cba-4a0a3b7d.mp3]	B1_goethe_other
B11525	other		wann	when	wann	Wissen Sie, wann der Kurs beginnt?	Do you know when the course starts?		 [sound:googletts-67209ebf-c81228a7-1e8822ec-88771dba-06ea28bf.mp3]	 [sound:googletts-80f62560-fc677c79-0f24306b-52436b70-f8e32b43.mp3]	B1_goethe_other
B11526	other		wann	when	wann	Bis wann muss ich mich anmelden?	By when do I have to register?		 [sound:googletts-67209ebf-c81228a7-1e8822ec-88771dba-06ea28bf.mp3]	 [sound:googletts-4463b43e-26954f30-8d4e45c0-1498e9b2-7a89e4a4.mp3]	B1_goethe_other
B11527	other		wann	when	wann	Ab wann haben Sie geöffnet?	When do you open?		 [sound:googletts-67209ebf-c81228a7-1e8822ec-88771dba-06ea28bf.mp3]	 [sound:googletts-dced07b7-c1de29b6-20ed6f9b-8015a65e-5344fb44.mp3]	B1_goethe_other
B11528	other		los/los-	(see example sentence)	los/los-	Los! Beeilt euch!	Come on! Hurry up!		 [sound:googletts-9b35c5b8-2d1f398f-af432cfa-0a1f5df4-b174edd4.mp3]	 [sound:googletts-30f9465e-3be0f4c2-5acd8603-baa9d979-add86982.mp3]	B1_goethe_other
B11529	other		los/los-	(see example sentence)	los/los-	Gibt es ein Problem? Was ist denn los?	Is there a problem? What&#x27;s going on?		 [sound:googletts-9b35c5b8-2d1f398f-af432cfa-0a1f5df4-b174edd4.mp3]	 [sound:googletts-8cff8814-7bcdf2d9-34e6a598-01edfabe-fbe9b2ef.mp3]	B1_goethe_other
B11530	other		los/los-	(see example sentence)	los/los-	Achtung – fertig – los!	Ready - set - go!		 [sound:googletts-9b35c5b8-2d1f398f-af432cfa-0a1f5df4-b174edd4.mp3]	 [sound:googletts-a0d7b9f2-fed17d87-f93d6b0a-978f12d9-7f6a6a61.mp3]	B1_goethe_other
B11531	noun	das	Bett	bed	das Bett, -en	Wir wollten uns neue Betten kaufen.	We wanted to buy new beds.		[sound:word_B10930.mp3]	 [sound:googletts-0e80b1b6-f3facf44-0c711da2-17e7fc54-407cbbf3.mp3]	B1_goethe_noun
B11532	noun	das	Bett	bed	das Bett, -en	Solange Sie Fieber haben, müssen Sie im Bett bleiben.	As long as you have a fever, you must stay in bed.		[sound:word_B10931.mp3]	 [sound:googletts-fba152d0-98893549-160bae0e-b177e429-8dac3919.mp3]	B1_goethe_noun
B11533	noun	die	Höhe	height	die Höhe, -n	Mein Tisch hat folgende Maße: Länge: 1,20 m, Breite: 0,60 m, Höhe: 0,80 m.	My table has the following dimensions: length: 1.20 m, width: 0.60 m, height: 0.80 m.		[sound:word_B12759.mp3]	 [sound:googletts-b9e1a5c2-458f05f4-8eebd0b9-197fc742-8b76defe.mp3]	B1_goethe_noun
B11534	noun	die	Höhe	height	die Höhe, -n	Wir fliegen jetzt in 6000 m Höhe.	We are now flying at an altitude of 6000 meters.		[sound:word_B12760.mp3]	 [sound:googletts-9dd2a18f-7efb58dc-ad5a23d5-af563cc8-9eac2d08.mp3]	B1_goethe_noun
B11535	other		zuletzt	(at) last	zuletzt	Die Kleider packen wir zuletzt ein.	We pack the clothes last.		 [sound:googletts-ddbadba1-c4ba8947-0cb0c0ab-065522ba-f1ecf369.mp3]	 [sound:googletts-1c41adb6-a881290a-40cb92f3-fc0658d9-62b5d8f3.mp3]	B1_goethe_other
B11536	other		zuletzt	(at) last	zuletzt	Wir haben uns vor drei Jahren zuletzt gesehen.	We last saw each other three years ago.		 [sound:googletts-ddbadba1-c4ba8947-0cb0c0ab-065522ba-f1ecf369.mp3]	 [sound:googletts-7f1fa76b-1e91d5d7-9b054732-dc2ba75a-3f1e4653.mp3]	B1_goethe_other
B11537	other		rein	pure	rein	Der Pullover ist aus reiner Wolle.	The sweater is made from pure wool.		 [sound:googletts-fba15431-07b55b9d-5c26bebc-f946face-2254c45f.mp3]	 [sound:googletts-383dc656-e2d57b9e-c045cd22-d802f913-125601b5.mp3]	B1_goethe_other
B11538	other		rein	pure	rein	Es war reiner Zufall, dass ich die Uhr wiedergefunden habe.	It was pure coincidence that I found the watch again.		 [sound:googletts-fba15431-07b55b9d-5c26bebc-f946face-2254c45f.mp3]	 [sound:googletts-b392fd6e-fc4c5a9b-07fc6451-2b81a0e2-5ded14b9.mp3]	B1_goethe_other
B11539	other		rein	pure	rein	Das Wasser ist so rein, dass man es trinken kann.	The water is so pure that you can drink it.		 [sound:googletts-fba15431-07b55b9d-5c26bebc-f946face-2254c45f.mp3]	 [sound:googletts-24a1e8b3-842a7675-c641327b-71d6aa2b-8a5ecdee.mp3]	B1_goethe_other
B11540	noun	das	Zimmer	room	das Zimmer, -	Die Wohnung hat drei Zimmer.	The apartment has three rooms.		[sound:word_B10888.mp3]	 [sound:googletts-825ddae1-2514847a-4b7c9521-be807fad-88f2900b.mp3]	B1_goethe_noun
B11541	noun	das	Zimmer	room	das Zimmer, -	Ich habe ein Zimmer im Hotel Eden reserviert.	I have reserved a room at the Hotel Eden.		[sound:word_B10889.mp3]	 [sound:googletts-a0614ac5-68eb7cf3-02faa15a-e0d89556-502ac7a6.mp3]	B1_goethe_noun
B11542	other		indem	by (doing sth.)	indem	Du kannst die Datei öffnen, indem du hier klickst.	You can open the file by clicking here.		 [sound:googletts-859b8be0-024959be-8610a043-67d4bdfb-a0adbe9f.mp3]	 [sound:googletts-919bd627-0ec3f9fb-fccda140-0a892c28-c0349c4f.mp3]	B1_goethe_other
B11543	verb		bauen	to build	bauen, baut, baute, hat gebaut	Mein Nachbar hat ein Haus gebaut.	My neighbor has built a house.		 [sound:googletts-454d38a4-a86de004-a053782d-a25c8657-738bae0c.mp3]	 [sound:googletts-324672e1-4e2d7616-9d0e941a-bc7d7531-8c8eb339.mp3]	B1_goethe_verb
B11544	noun	das	Verhältnis	relationship, ratio	das Verhältnis, -se	Ich habe ein gutes Verhältnis zu meinen Eltern.	I have a good relationship with my parents.		[sound:word_B13110.mp3]	 [sound:googletts-0ce7bb56-eafef3a2-e1892c27-3ffdcfa1-30fffaa2.mp3]	B1_goethe_noun
B11545	other		selten	rarely	selten	Ich gehe ganz selten ins Kino.	I very rarely go to the movies.		 [sound:googletts-7b3a6741-775c0cbe-7a00779e-8e01973a-d861fbc2.mp3]	 [sound:googletts-ce0602c1-f509acca-ea86311e-545ae52c-b9b7ae04.mp3]	B1_goethe_other
B11546	noun	die	Zeitung	newspaper	die Zeitung, -en	Ich lese manchmal Zeitung.	I sometimes read the newspaper.		[sound:word_B11834.mp3]	 [sound:googletts-a6934aa3-b505c125-33e77d40-7c8acb11-ef5d4565.mp3]	B1_goethe_noun
B11547	other		inner-	internal	inner-	Wir müssen Sie untersuchen. Es kann sein, dass Sie innere Verletzungen haben.	We need to examine you. You may have internal injuries.		 [sound:googletts-0642f24e-02f633b9-6006b7b8-026657b9-34c07987.mp3]	 [sound:googletts-9641282a-5f384b54-eaa4c29d-820741f8-bb154072.mp3]	B1_goethe_other
B11548	noun	die	Bedingung	condition, terms	die Bedingung, -en	Wenn Sie unsere Bedingungen akzeptieren, können wir einen Vertrag machen.	If you accept our conditions, we can make a contract.		[sound:word_B13279.mp3]	 [sound:googletts-bee14f5b-3ff474c1-f8b8f4ca-f1bb6c3c-95397f1d.mp3]	B1_goethe_noun
B11549	noun	die	Bedingung	condition, terms	die Bedingung, -en	Wir haben in unserem Betrieb sehr gute Arbeitsbedingungen.	We have very good working conditions in our company.		[sound:word_B13280.mp3]	 [sound:googletts-01a5e2cd-9fbb6a1f-d63c9d8b-079fac53-947bf1c7.mp3]	B1_goethe_noun
B11550	noun	das	Fenster	windows	das Fenster, -	Darf ich einen Moment das Fenster aufmachen?	May I open the window for a moment?		[sound:word_B11386.mp3]	 [sound:googletts-49592cb2-71654fd6-b6278139-fcc6b54e-c3066520.mp3]	B1_goethe_noun
B11551	noun	das	Schaufenster	shop window	das Schaufenster, -	Ich habe im Schaufenster eine schicke Bluse gesehen.	I saw a chic blouse in the shop window.		[sound:word_B14300.mp3]	 [sound:googletts-909daa69-2ffe0982-f7e239c4-130bf722-457ea424.mp3]	B1_goethe_noun
B11552	noun	der	Zug	train	der Zug, ¨-e	Unser Zug hatte 40 Minuten Verspätung.	Our train was 40 minutes late.		[sound:word_B11467.mp3]	 [sound:googletts-6e5c1eef-94968235-caf14577-cbcd8c91-bf9360a0.mp3]	B1_goethe_noun
B11553	noun	der	Zug	train	der Zug, ¨-e	Ich fahre gern mit dem Zug.	I like traveling by train.		[sound:word_B11468.mp3]	 [sound:googletts-dc079b02-63c59130-27b3543b-1a9b8329-06a516a1.mp3]	B1_goethe_noun
B11554	verb		funktionieren	to function	funktionieren, funktioniert, funktionierte, hat funktioniert	Können Sie mir bitte mal zeigen, wie der Automat funktioniert?	Can you please show me how the machine works?		 [sound:googletts-903d8b9a-44a769d5-068e8b15-93b11f7a-2d7cd698.mp3]	 [sound:googletts-9216a230-e1ef01b0-7fc1da09-c62887ba-834474cf.mp3]	B1_goethe_verb
